player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,203991,NA,1626196,1628467,1628973,203501,204001,2021-02-10,2,408,NA,3,-152,200,Arc3,NA,FALSE,NA,Touch 6+ Seconds,7+ Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/267/c243fd9d-9864-c5cb-99bc-49ed53adbd4e_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,203991,NA,1626196,1628467,1628973,203501,204001,2021-02-10,2,361,NA,3,58,56,ShortMidRange,NA,FALSE,NA,Touch 6+ Seconds,7+ Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/282/5d69ef6d-a2fb-d472-6154-718b306a1aa3_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1629027,1629629,203503,203991,NA,1626196,1627827,1628467,1629029,204001,2021-02-10,2,277,NA,2,-172,213,Arc3,NA,FALSE,NA,Touch 6+ Seconds,7+ Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/302/5c270dcf-1635-a50b-b930-3db352c2676a_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1629027,1629629,201568,203503,NA,1626196,1627827,1628467,1628973,203501,2021-02-10,2,66,NA,8,-155,57,LongMidRange,NA,FALSE,NA,Touch 6+ Seconds,7+ Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/347/b2ff2a4c-09c0-6e89-e277-449b7baaa48f_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1629027,201568,203503,203524,NA,1626196,1627827,1628467,1628973,203501,2021-02-10,2,0,NA,10,-129,0,ShortMidRange,NA,FALSE,NA,Touch 6+ Seconds,7+ Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/359/569050bf-8c3c-3a21-8be3-cd8639a4831c_960x540.mp4
John Collins,1628381,ATL,Trae Young,1628381,1628989,1629027,1629629,201568,NA,1626196,1627827,1628467,1629029,204001,2021-02-10,3,615,NA,10,11,5,AtRim,TRUE,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/394/23588664-659b-ac1e-b9ca-dcb9eca575b3_960x540.mp4
John Collins,1628381,ATL,Trae Young,1628381,1628989,1629027,201568,203503,NA,1626161,1626196,1627827,1628467,1629029,2021-02-10,3,459,NA,10,3,1,AtRim,TRUE,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/422/27d7931d-bfb8-2ac0-fd9d-befd7a665de9_960x540.mp4
John Collins,1628381,ATL,NA,1628381,1628989,1629027,201568,203503,NA,1626161,1626196,1627827,1628467,1629029,2021-02-10,3,395,NA,7,-22,27,AtRim,FALSE,TRUE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/434/492ba985-d7ce-bb8d-340e-4b2b021a6c96_960x540.mp4
John Collins,1628381,ATL,Danilo Gallinari,1628381,1628989,1629027,201568,203503,NA,1626161,1626196,1627827,1628467,1629029,2021-02-10,3,330,NA,11,-139,7,ShortMidRange,TRUE,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/441/8e99ac68-a70e-01cc-0335-5c0b3a7bd3c9_960x540.mp4
John Collins,1628381,ATL,NA,1628381,1629027,201568,203503,203524,NA,1626161,1627827,1628973,1629029,203501,2021-02-10,3,47,NA,9,4,5,AtRim,FALSE,TRUE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/494/75f5e46c-3f08-4a2e-b8b6-9ac3f21305bd_960x540.mp4
John Collins,1628381,ATL,NA,1628381,1629027,1629629,203503,203991,NA,1626196,1628973,203501,203939,204001,2021-02-10,4,670,NA,4,18,94,ShortMidRange,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/524/6e3511dd-c5a1-f5f3-19cf-2fdc4631d31f_960x540.mp4
Kevin Huerter,1628989,ATL,Trae Young,1628381,1628989,1629027,1629629,203991,NA,1626196,1628973,203501,203939,204001,2021-02-10,4,568,NA,2,-39,91,ShortMidRange,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/545/cc5c9c86-253f-632d-b1d1-776dd2078e71_960x540.mp4
John Collins,1628381,ATL,NA,1628381,1628989,1629027,1629629,201568,NA,1626161,1627827,1628973,1629029,203501,2021-02-10,4,311,NA,-3,30,23,AtRim,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/604/cd22569b-c247-06b3-845b-ea4d2c665c3f_960x540.mp4
Kevin Huerter,1628989,ATL,Danilo Gallinari,1628381,1628989,1629027,201568,203503,NA,1626161,1627827,1628973,1629029,203501,2021-02-10,4,249,NA,-5,6,4,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/619/e341ae72-5816-8bc3-66b2-7e100a86a546_960x540.mp4
Kevin Huerter,1628989,ATL,NA,1628381,1628989,1629027,203503,203991,NA,1626196,1628467,1628973,203504,204001,2021-02-03,2,659,NA,-4,58,242,Arc3,NA,FALSE,NA,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/197/32cc6030-8740-b42f-ec8a-ca7f6b10839d_960x540.mp4
Kevin Huerter,1628989,ATL,NA,1628989,1629027,1629629,201568,203991,NA,1626161,1626196,1628467,1629029,203501,2021-02-03,2,195,NA,0,-160,220,Arc3,NA,FALSE,NA,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/299/9c015a60-5e22-bef4-8bf6-7b958c1c9a96_960x540.mp4
Cam Reddish,1629629,ATL,NA,1628381,1628989,1629027,1629629,203991,NA,1628467,1628973,1629029,203501,204001,2021-02-03,4,544,NA,-10,88,61,ShortMidRange,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/562/062a1f62-8bc2-75d0-599a-2e553ec40d58_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,203991,NA,1628467,1628973,1629029,203501,204001,2021-02-03,4,515,NA,-9,-19,258,Arc3,NA,FALSE,NA,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/570/b32d3391-fe71-2fed-df0d-b736392f837f_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,203991,NA,1628467,1628973,1629029,203501,204001,2021-02-03,4,447,NA,-10,175,192,Arc3,NA,FALSE,NA,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/581/78b72bc4-e876-eb0e-c87d-2a55bf84ff3f_960x540.mp4
Cam Reddish,1629629,ATL,NA,1628381,1628989,1629027,1629629,203991,Luka Doncic,1628467,1628973,1629029,203501,204001,2021-02-03,4,427,NA,-10,66,38,ShortMidRange,NA,FALSE,NA,NA,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/584/122cf472-5511-16f9-bb7f-211b4d532e8e_960x540.mp4
Kevin Huerter,1628989,ATL,Trae Young,1628381,1628989,1629027,203524,203991,NA,1626196,1628467,1628973,1629029,204001,2021-02-03,4,326,NA,-14,183,168,Arc3,TRUE,FALSE,6+ Feet - Wide Open,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/604/88678b53-0804-f8fd-acd8-779d74d747fd_960x540.mp4
