player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Brandon Goodwin,1629164,ATL,NA,101150,1628989,1629164,1630168,203503,NA,1626195,1628411,1629638,1630184,201949,2021-04-02,3,201,NA,17,-12,81,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/464/b99783c4-8f46-7c54-1963-92c75b9eaebc_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1630168,203503,203524,203992,NA,1626195,1628411,1630184,1630230,202339,2021-04-02,4,690,NA,13,-99,169,LongMidRange,NA,FALSE,2-4 Feet - Tight,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/509/42e57437-5442-c7ea-ae13-361faa191f2e_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1628989,203503,203991,203992,Kira Lewis Jr.,1628411,1629637,1629638,1630184,1630230,2021-04-02,4,419,NA,16,96,29,ShortMidRange,NA,FALSE,2-4 Feet - Tight,NA,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/575/a44d6d38-ed66-c2a7-f7bb-13e42946ad67_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,1,662,NA,-1,112,180,LongMidRange,NA,FALSE,NA,Touch 6+ Seconds,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/11/6b313cc7-f231-c66d-aaa3-972cd172fb9a_960x540.mp4
Clint Capela,203991,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,1,407,NA,0,3,8,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/52/990ede9e-4719-4b00-7293-a8a854ea450e_960x540.mp4
Clint Capela,203991,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,1,381,NA,-1,2,0,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/56/be9ba2b9-608b-c18f-4161-cb9d8f5b03e9_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,203524,203991,203992,Lonzo Ball,1628366,1629627,201949,202339,203500,2021-04-06,1,353,NA,-2,-9,4,AtRim,NA,FALSE,NA,Touch 6+ Seconds,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/60/58b21c52-e23c-a55d-76eb-18e405fe96c0_960x540.mp4
Danilo Gallinari,201568,ATL,NA,1629027,201568,203503,203991,203992,James Johnson,1628366,1630230,201949,202738,203500,2021-04-06,1,259,NA,0,-79,116,LongMidRange,NA,FALSE,NA,NA,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/89/9e777160-b558-8635-b6fd-b1b61507379e_960x540.mp4
Danilo Gallinari,201568,ATL,NA,101150,1629027,201568,203503,203991,James Johnson,1628366,1630230,201949,202738,203500,2021-04-06,1,211,NA,0,-2,121,ShortMidRange,NA,FALSE,NA,NA,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/102/437f55e7-0c37-8cdd-5034-039220fad6e8_960x540.mp4
Trae Young,1629027,ATL,NA,101150,1629027,1630168,201568,203503,NA,1628366,1629627,1629637,1630230,202738,2021-04-06,1,140,NA,0,-7,69,ShortMidRange,NA,FALSE,NA,Touch 6+ Seconds,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/122/e969d2bb-88e8-f7c2-ff46-fa9b8f313e2d_960x540.mp4
Danilo Gallinari,201568,ATL,NA,101150,1628989,1630168,201568,203503,NA,1629627,1629637,1630230,202339,202738,2021-04-06,1,39,NA,-3,134,132,LongMidRange,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/148/356d982e-1496-7faa-9016-8e2d54546dac_960x540.mp4
Danilo Gallinari,201568,ATL,NA,101150,1630168,201568,203503,203992,NA,1629627,1629637,1630230,202339,202738,2021-04-06,2,560,NA,-13,-157,80,LongMidRange,FALSE,FALSE,NA,Touch 2-6 Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/202/2f1b9954-bbdb-6f9c-623c-9db1c0d0a81b_960x540.mp4
Danilo Gallinari,201568,ATL,NA,101150,1630168,201568,203503,203992,NA,1629627,1629637,1630230,202339,202738,2021-04-06,2,537,NA,-11,54,217,LongMidRange,FALSE,FALSE,NA,Touch 2-6 Seconds,NA,2,TRUE,NA,TRUE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/205/fe17169d-27da-a4df-2540-927b7ab01bdf_960x540.mp4
Bogdan Bogdanovic,203992,ATL,NA,101150,201568,203503,203991,203992,NA,1629627,1629637,1630230,202339,202738,2021-04-06,2,450,NA,-11,113,232,Arc3,NA,FALSE,4-6 Feet - Open,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/227/780b39e4-678b-0bba-2953-6c568159c802_960x540.mp4
Trae Young,1629027,ATL,NA,1629027,201568,203524,203991,203992,NA,1628366,1630230,201949,202339,203500,2021-04-06,2,410,NA,-9,-27,74,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/244/d3bd9903-1b0a-1762-feb5-ff4ecd8af5f5_960x540.mp4
Trae Young,1629027,ATL,NA,1629027,203503,203524,203991,203992,NA,1628366,1630230,201949,202339,203500,2021-04-06,2,240,NA,-2,6,22,AtRim,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/275/ca9d4284-1bdd-50d9-3b42-c74312fbc581_960x540.mp4
Trae Young,1629027,ATL,NA,1629027,203503,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,2,218,NA,0,38,70,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/281/4fd1b0bc-2738-3942-939a-e1a71205c664_960x540.mp4
Bogdan Bogdanovic,203992,ATL,NA,1629027,203503,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,2,181,NA,2,165,185,Arc3,NA,FALSE,4-6 Feet - Open,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/289/88c5505d-4107-6df5-ffae-c8c936acc022_960x540.mp4
Kevin Huerter,1628989,ATL,NA,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,3,694,NA,0,-2,10,AtRim,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/367/fbe899c7-d0da-bdb2-01b3-72dc4484dbcb_960x540.mp4
Kevin Huerter,1628989,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,3,590,NA,2,-161,176,Arc3,TRUE,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/384/d38119f7-c9d2-ca68-8115-47086dad4415_960x540.mp4
Kevin Huerter,1628989,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1628366,1629627,1630230,202339,203500,2021-04-06,3,328,NA,9,106,248,Arc3,TRUE,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/432/ded2c89e-efcf-50c8-423f-8d7091dd3d1c_960x540.mp4
