player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Rui Hachimura,1629060,WAS,Russell Westbrook,1629060,201566,203078,203458,203526,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,1,583,18-15 Early,-2,34,173,LongMidRange,TRUE,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/27/f17262bb-533a-fabe-bb91-fa028e02373c_960x540.mp4
Bradley Beal,203078,WAS,Russell Westbrook,1629060,201566,203078,203458,203526,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,1,552,18-15 Early,-1,-205,155,Arc3,TRUE,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/36/102c0c87-252a-49a1-5a9f-236841e4c2d8_960x540.mp4
Bradley Beal,203078,WAS,NA,1628990,1629060,201566,203078,203458,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,1,453,18-15 Early,0,-24,248,Arc3,NA,FALSE,6+ Feet - Wide Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/61/e9564c00-f072-ff47-f6f2-dc17b043246c_960x540.mp4
Rui Hachimura,1629060,WAS,Chandler Hutchison,1628990,1629060,201566,203078,203458,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,1,389,15-7 Average,-2,-14,246,Arc3,TRUE,FALSE,6+ Feet - Wide Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/69/f44d7161-7446-fa80-13aa-1e6e0077a7a1_960x540.mp4
Daniel Gafford,1629655,WAS,NA,1628990,1629060,1629655,201566,202397,NA,1626224,1628422,1629012,1629662,1629731,2021-04-30,1,146,15-7 Average,-4,-25,9,AtRim,NA,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/133/df2e1105-5e03-f049-9ed0-09d7d192be06_960x540.mp4
Chandler Hutchison,1628990,WAS,NA,1628990,1629655,201566,202397,202722,NA,1626224,1629636,1629662,1629731,1630171,2021-04-30,1,0,4-0 Very Late,5,226,5,Corner3,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/182/dc675179-a2fa-e0a5-4018-0bda353e6277_960x540.mp4
Chandler Hutchison,1628990,WAS,NA,1628990,1629655,201566,202397,202722,NA,1626224,1628422,1629012,1629662,201567,2021-04-30,2,679,15-7 Average,5,-24,31,AtRim,NA,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/199/3d07a20d-39ea-a741-50b0-944a07bb02bf_960x540.mp4
Raul Neto,203526,WAS,Russell Westbrook,201566,201577,202397,202722,203526,NA,1629012,1629636,1629662,1630171,201567,2021-04-30,2,558,22-18 Very Early,4,231,19,Corner3,TRUE,FALSE,6+ Feet - Wide Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/241/29d3a848-ec72-7311-8292-304cb1072dde_960x540.mp4
Russell Westbrook,201566,WAS,NA,201566,201577,202397,202722,203526,NA,1629012,1629636,1629662,1630171,201567,2021-04-30,2,536,22-18 Very Early,5,-155,194,Arc3,NA,FALSE,6+ Feet - Wide Open,Touch 2-6 Seconds,3-6 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/244/46598f1a-73b5-eeb2-1883-3ca2decb6203_960x540.mp4
Rui Hachimura,1629060,WAS,NA,1629060,1629726,201566,201577,203078,NA,1628422,1629636,1629662,1630171,201567,2021-04-30,2,405,18-15 Early,0,14,178,LongMidRange,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,2 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/277/fc534e0f-10eb-5c9b-bfcf-912df99b8004_960x540.mp4
Ish Smith,202397,WAS,NA,1629060,1629726,201577,202397,203078,NA,1628386,1628422,1629636,1630171,201567,2021-04-30,2,288,18-15 Early,1,60,90,ShortMidRange,FALSE,FALSE,4-6 Feet - Open,Touch 6+ Seconds,7+ Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/305/a16b9ec1-a396-05f7-54e1-58e98997b22d_960x540.mp4
Ish Smith,202397,WAS,NA,1629060,1629655,201566,202397,203078,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,2,228,18-15 Early,2,231,20,Corner3,NA,FALSE,6+ Feet - Wide Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/325/8f802365-7e63-276f-ecd1-e26a94cd3137_960x540.mp4
Rui Hachimura,1629060,WAS,Russell Westbrook,1629060,1629655,201566,202397,203078,NA,1628386,1629012,1629636,1629731,1630171,2021-04-30,2,180,15-7 Average,2,134,135,LongMidRange,TRUE,FALSE,4-6 Feet - Open,Touch < 2 Seconds,1 Dribble,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/333/6ae381a0-222b-4c04-1e77-080e1250bc67_960x540.mp4
Davis Bertans,202722,WAS,NA,1629060,1629655,201566,202722,203078,NA,1628386,1629012,1629636,1629731,1630171,2021-04-30,2,57,18-15 Early,5,197,193,Arc3,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/361/3207b16e-a5ce-94df-fe8b-eaf547842906_960x540.mp4
Daniel Gafford,1629655,WAS,Russell Westbrook,1629060,1629655,201566,202722,203078,NA,1628386,1629012,1629636,1629731,1630171,2021-04-30,2,36,15-7 Average,5,25,4,AtRim,TRUE,FALSE,0-2 Feet - Very Tight,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/367/6aa5c4b7-5280-c3a1-5831-c44f8bdc0169_960x540.mp4
Bradley Beal,203078,WAS,NA,1629060,201566,202722,203078,203458,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,3,705,15-7 Average,6,236,91,Arc3,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/396/4f911184-7df9-9123-e1a3-1d71a16494fa_960x540.mp4
Davis Bertans,202722,WAS,Russell Westbrook,1629060,201566,202722,203078,203458,NA,1626224,1628386,1629012,1630171,201567,2021-04-30,3,612,15-7 Average,6,-13,296,Arc3,TRUE,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,TRUE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/415/3fb52300-d5d7-4b30-c5d3-d0acfeb5e595_960x540.mp4
