LHS,RHS,support,confidence,coverage,lift,count
"{player=Dejounte Murray,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.116682100806985e-4,0.7407407407407407,2.85752083608943e-4,1.5873255863277065,40
"{player=Dejounte Murray,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.6744186046511628,2.2754332583675092e-4,1.264518155077524,29
"{player=Dejounte Murray,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6933456806455881e-4,0.64,2.6458526260087314e-4,1.3714493065871387,32
"{player=Dejounte Murray,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.6842105263157895,2.010847995766636e-4,1.2828777653145842,26
"{player=Dejounte Murray,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.270009260484191e-4,0.5581395348837209,2.275433258367509e-4,1.1960313720236675,24
"{player=Dejounte Murray,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6756756756756757,1.9579309432464612e-4,1.266875132067417,25
"{player=Malcolm Brogdon,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.5208333333333334,2.540018520968382e-4,1.1160883028866688,25
"{player=Malcolm Brogdon,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.5333333333333333,2.381267363407858e-4,0.999986770911881,24
"{player=Malcolm Brogdon,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6666666666666666,1.7462627331657629e-4,1.2499834636398512,22
"{player=Malcolm Brogdon,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.59375,1.6933456806455881e-4,1.1132665223042426,19
"{player=Malcolm Brogdon,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.270009260484191e-4,0.5106382978723404,2.487101468448208e-4,1.0942414680216532,24
"{player=Malcolm Brogdon,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.275433258367509e-4,0.6142857142857143,3.7041936764122235e-4,1.151770477211006,43
"{player=Malcolm Brogdon,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.751686731049081e-4,0.5098039215686274,5.397539357057812e-4,1.092453491766716,52
"{player=Malcolm Brogdon,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.4396084138113505e-4,0.65,5.291705252017462e-4,1.218733877048855,65
"{player=Malcolm Brogdon,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.852096838206112e-4,0.5,3.704193676412224e-4,1.071444770771202,35
"{player=Malcolm Brogdon,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.5,3.704193676412224e-4,0.9374875977298884,35
"{player=Malcolm Brogdon,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.4341844159280328e-4,0.7301587301587301,3.3337743087710016e-4,1.3690295077960277,46
"{player=Malcolm Brogdon,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},3.1221060986903027e-4,0.5363636363636364,5.820875777219209e-4,1.1493680268272897,59
"{player=Malcolm Brogdon,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.804603783569255e-4,0.5578947368421052,5.02711998941659e-4,1.0460387932565072,53
"{player=Buddy Hield,period=2,shottype=Corner3,value=3,and1=not_and1}",{made=is_made},1.1112581029236671e-4,0.5,2.2225162058473342e-4,1.071444770771202,21
"{player=Buddy Hield,period=2,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.5,2.2225162058473342e-4,0.9374875977298884,21
"{player=Buddy Hield,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.7692307692307693,1.37584336552454e-4,1.4422886118921363,20
"{player=Buddy Hield,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},5.132954094456939e-4,0.751937984496124,6.826299775102527e-4,1.409865069454251,97
"{player=Buddy Hield,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},5.397539357057812e-4,0.5795454545454546,0.00093134012435507345,1.086633351914189,102
"{player=Buddy Hield,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},4.497949464214843e-4,0.6343283582089553,7.090885037703399e-4,1.1893499374185152,85
"{player=Buddy Hield,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},5.080037041936764e-4,0.5581395348837209,9.101733033470036e-4,1.0464977835124336,96
"{player=Zion Williamson,period=2,shottype=AtRim,value=2,and1=is_and1}",{made=is_made},1.1641751554438418e-4,1,1.1641751554438418e-4,2.142889541542404,22
"{player=Zion Williamson,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.7441860465116279,2.2754332583675092e-4,1.395330378016578,32
"{player=Zion Williamson,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.5208333333333334,2.540018520968382e-4,0.9765495809686339,25
"{player=Zion Williamson,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6097560975609756,2.1695991533271598e-4,1.143277558207181,25
"{player=Zion Williamson,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.5813953488372093,2.275433258367509e-4,1.0901018578254518,25
"{player=Zion Williamson,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},5.556290514618336e-4,0.6481481481481481,8.57256250826829e-4,1.3889098880367434,105
"{player=Zion Williamson,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},5.873792829739384e-4,0.6098901098901099,9.630903558671782e-4,1.3069271379736642,111
"{player=Zion Williamson,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},6.40296335494113e-4,0.6402116402116402,0.0010001322926313004,1.3719028281832324,121
"{player=Zion Williamson,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},6.932133880142876e-4,0.6822916666666666,0.001016007408387353,1.4620756767815362,131
"{player=Dillon Brooks,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.574468085106383,2.487101468448207e-4,1.0771134101577442,27
"{player=Dillon Brooks,period=2,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5714285714285714,1.852096838206112e-4,1.0714143974055867,20
"{player=Dillon Brooks,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.5510204081632653,2.5929355734885567e-4,1.0331495974982443,27
"{player=Dillon Brooks,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.7037037037037037,2.8575208360894297e-4,1.319426989397621,38
"{player=Dillon Brooks,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.381267363407858e-4,0.625,3.810027781452573e-4,1.1718594971623606,45
"{player=Dillon Brooks,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.540018520968382e-4,0.6233766233766234,4.074613044053446e-4,1.1688157062606401,48
"{player=Dillon Brooks,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.5929355734885567e-4,0.6049382716049383,4.286281254134144e-4,1.1342442540435689,49
"{player=Dillon Brooks,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.5227272727272727,2.3283503108876836e-4,1.1201468058062567,23
"{player=Dillon Brooks,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.540018520968382e-4,0.6575342465753424,3.8629448339727476e-4,1.2328604024941,48
"{player=Dillon Brooks,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7991797856859373e-4,0.6181818181818182,2.9104378886096044e-4,1.3246953529534862,34
"{player=Dillon Brooks,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.016271993649954e-4,0.6705882352941176,4.4979494642148436e-4,1.257336307543615,57
"{player=Dillon Brooks,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.6052631578947368,2.010847995766636e-4,1.2970120909335605,23
"{player=Dillon Brooks,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.963354941129779e-4,0.7887323943661971,3.757110728932399e-4,1.4788536752922183,56
"{player=Dillon Brooks,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.5319148936170213,2.487101468448208e-4,1.1398348625225554,25
"{player=Dillon Brooks,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.698769678528906e-4,0.7183098591549296,3.757110728932398e-4,1.3468131685696991,51
"{player=RJ Barrett,period=3,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5128205128205128,2.0637650482868106e-4,0.9615257412614241,20
"{player=RJ Barrett,period=2,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.5945945945945946,1.9579309432464612e-4,1.114850116219327,22
"{player=RJ Barrett,period=1,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6097560975609756,2.1695991533271598e-4,1.143277558207181,25
"{player=RJ Barrett,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.6052631578947368,2.010847995766636e-4,1.1348534077782861,23
"{player=RJ Barrett,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.7142857142857143,1.852096838206112e-4,1.3392679967569836,25
"{player=RJ Barrett,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.7906976744186046,2.275433258367509e-4,1.4825385266426143,34
"{player=RJ Barrett,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.751686731049081e-4,0.7123287671232876,3.862944833972748e-4,1.3355987693686082,52
"{player=RJ Barrett,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.6486486486486487,1.957930943246461e-4,1.2162001267847202,24
"{player=RJ Barrett,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.59375,3.3866913612911763e-4,1.1132665223042426,38
"{player=RJ Barrett,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.116682100806985e-4,0.5970149253731343,3.5454425188517004e-4,1.2793370397268085,40
"{player=RJ Barrett,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},3.1750231512104774e-4,0.5405405405405406,5.873792829739383e-4,1.1583186711040023,60
"{player=RJ Barrett,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.6078431372549019,2.698769678528906e-4,1.1396908050833938,31
"{player=RJ Barrett,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},2.381267363407858e-4,0.5056179775280899,4.7096176742955414e-4,0.9480211662437074,45
"{player=RJ Barrett,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.7333333333333333,1.587511575605239e-4,1.3749818100038362,22
"{player=RJ Barrett,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},2.804603783569255e-4,0.5145631067961165,5.450456409577986e-4,0.9647930617414386,53
"{player=RJ Barrett,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.62,2.6458526260087314e-4,1.1624846211850617,31
"{player=Andrew Wiggins,period=4,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6136363636363636,2.3283503108876834e-4,1.1505529608503178,27
"{player=Andrew Wiggins,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.5675675675675675,1.9579309432464612e-4,1.0641751109366302,21
"{player=Andrew Wiggins,period=2,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.5918367346938775,2.5929355734885567e-4,1.1096791973129292,29
"{player=Andrew Wiggins,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.5897435897435898,2.0637650482868103e-4,1.1057546024506377,23
"{player=Andrew Wiggins,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.5813953488372093,2.275433258367509e-4,1.0901018578254518,25
"{player=Andrew Wiggins,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.5918367346938775,2.5929355734885567e-4,1.1096791973129292,29
"{player=Andrew Wiggins,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.5875115756052387e-4,0.5357142857142857,2.963354941129779e-4,1.0044509975677376,30
"{player=Andrew Wiggins,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.3283503108876836e-4,0.6567164179104478,3.5454425188517e-4,1.2313269940332863,44
"{player=Andrew Wiggins,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7991797856859373e-4,0.6181818181818182,2.9104378886096044e-4,1.3246953529534862,34
"{player=Andrew Wiggins,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.275433258367509e-4,0.6056338028169014,3.757110728932399e-4,1.1355483578136676,43
"{player=Andrew Wiggins,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.4341844159280328e-4,0.6388888888888888,3.8100277814525735e-4,1.369068318207647,46
"{player=Andrew Wiggins,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.6811594202898551,3.651276623892049e-4,1.2771570171972395,47
"{player=Andrew Wiggins,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.381267363407858e-4,0.6521739130434783,3.651276623892049e-4,1.397536657527655,45
"{player=Andrew Wiggins,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.6229508196721312,3.227940203730652e-4,1.1680173348765823,38
"{player=Andrew Wiggins,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.804603783569255e-4,0.7361111111111112,3.8100277814525724e-4,1.5774048014131585,53
"{player=Andrew Wiggins,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.116682100806985e-4,0.6153846153846154,3.4396084138113505e-4,1.153830889513709,40
"{player=Jordan Clarkson,period=4,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.7333333333333333,1.587511575605239e-4,1.3749818100038362,22
"{player=Jordan Clarkson,period=2,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6875,1.6933456806455881e-4,1.2890454468785966,22
"{player=Jordan Clarkson,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},2.381267363407858e-4,0.5232558139534884,4.5508665167350173e-4,1.1212794112721884,45
"{player=Jordan Clarkson,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.0637650482868103e-4,0.582089552238806,3.5454425188517e-4,1.0914034719840493,39
"{player=Jordan Clarkson,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.804603783569255e-4,0.5096153846153846,5.503373462098162e-4,0.9555162053785401,53
"{player=Jordan Clarkson,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.7991797856859373e-4,0.5483870967741935,3.280857256250827e-4,1.1751329743942216,34
"{player=Jordan Clarkson,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1112581029236671e-4,0.6176470588235294,1.799179785685937e-4,1.3235494227173674,21
"{player=Jordan Clarkson,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.757110728932398e-4,0.6283185840707964,5.979626934779732e-4,1.1780817599791518,71
"{player=Jordan Clarkson,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.3866913612911763e-4,0.6956521739130435,4.868368831856066e-4,1.3043305707546273,64
"{player=Jordan Clarkson,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.575,2.1166821008069853e-4,1.2321614863868822,23
"{player=Jordan Clarkson,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},4.656700621775367e-4,0.6197183098591549,7.514221457864797e-4,1.1619564591581715,88
"{player=Jordan Clarkson,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},4.550866516735018e-4,0.6564885496183206,6.932133880142876e-4,1.230899746637716,86
"{player=Khris Middleton,period=4,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.5576923076923077,2.751686731049081e-4,1.0456592436217986,29
"{player=Khris Middleton,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.9050138907262865e-4,0.6,3.1750231512104774e-4,1.1249851172758663,36
"{player=Khris Middleton,period=2,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.7462627331657626e-4,0.532258064516129,3.280857256250827e-4,0.9979706685511717,33
"{player=Khris Middleton,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},2.116682100806985e-4,0.5970149253731343,3.5454425188517004e-4,1.1193881763938967,40
"{player=Khris Middleton,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.5957446808510638,2.487101468448208e-4,1.276615046025262,28
"{player=Khris Middleton,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.9050138907262865e-4,0.5538461538461539,3.4396084138113505e-4,1.038447800562338,36
"{player=Khris Middleton,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.2225162058473342e-4,0.5316455696202531,4.180447149093796e-4,0.9968222558140586,42
"{player=Khris Middleton,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.9579309432464612e-4,0.5441176470588235,3.598359571371875e-4,1.0202070916472317,37
"{player=Khris Middleton,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.6351351351351351,3.9158618864929223e-4,1.1908626241433717,47
"{player=Khris Middleton,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.9579309432464612e-4,0.6271186440677966,3.1221060986903027e-4,1.3438459836791348,37
"{player=Khris Middleton,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.116682100806985e-4,0.5970149253731343,3.5454425188517004e-4,1.1193881763938967,40
"{player=Khris Middleton,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.6086956521739131,2.4341844159280328e-4,1.3043675470258114,28
"{player=Khris Middleton,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.381267363407858e-4,0.5921052631578947,4.021695991533272e-4,1.1101826815222362,45
"{player=Khris Middleton,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.270009260484191e-4,0.5217391304347826,2.4341844159280328e-4,1.118029326022124,24
"{player=Khris Middleton,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.381267363407858e-4,0.569620253164557,4.180447149093795e-4,1.0680238455150628,45
"{player=Terry Rozier,period=3,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.6363636363636364,1.7462627331657626e-4,1.1931660334744034,21
"{player=Terry Rozier,period=2,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5128205128205128,2.0637650482868106e-4,0.9615257412614241,20
"{player=Terry Rozier,period=1,shottype=Corner3,value=3,and1=not_and1}",{made=is_made},1.1112581029236671e-4,0.525,2.1166821008069848e-4,1.1250170093097622,21
"{player=Terry Rozier,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.6086956521739131,2.4341844159280328e-4,1.141289249410299,28
"{player=Terry Rozier,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.5102040816326531,2.5929355734885567e-4,1.0933109905828593,25
"{player=Terry Rozier,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.5348837209302325,2.2754332583675092e-4,1.0028937091994155,23
"{player=Terry Rozier,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.543859649122807,3.016271993649954e-4,1.0197233519167208,31
"{player=Terry Rozier,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4287604180447148e-4,0.5294117647058824,2.6987696785289055e-4,1.1344709337577434,27
"{player=Terry Rozier,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.227940203730652e-4,0.5865384615384616,5.50337346209816e-4,1.099745066567754,61
"{player=Terry Rozier,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6404286281254134e-4,0.5636363636363636,2.9104378886096044e-4,1.207810468869355,31
"{player=Terry Rozier,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.9158618864929223e-4,0.6548672566371682,5.979626934779732e-4,1.2278598625134822,74
"{player=Terry Rozier,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7462627331657626e-4,0.5689655172413793,3.069189046170128e-4,1.2192302563948163,33
"{player=Terry Rozier,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.9104378886096044e-4,0.632183908045977,4.6037835692551925e-4,1.1853291465550313,55
"{player=Terry Rozier,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6404286281254134e-4,0.5636363636363636,2.9104378886096044e-4,1.207810468869355,31
"{player=Terry Rozier,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.280857256250827e-4,0.6666666666666666,4.92128588437624e-4,1.2499834636398512,62
"{player=Kyrie Irving,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.5283018867924528,2.8046037835692555e-4,0.9905529334504481,28
"{player=Kyrie Irving,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=is_made},1.5345945230850643e-4,0.5576923076923077,2.751686731049081e-4,1.1950730135524947,29
"{player=Kyrie Irving,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.1641751554438418e-4,0.5116279069767442,2.275433258367509e-4,1.0963620910216954,22
"{player=Kyrie Irving,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},2.2225162058473342e-4,0.5185185185185185,4.286281254134145e-4,1.1111279104293947,42
"{player=Kyrie Irving,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},2.4341844159280328e-4,0.6216216216216216,3.9158618864929223e-4,1.3320664717696027,46
"{player=Kyrie Irving,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.5465116279069767,4.550866516735018e-4,1.0246957463559245,47
"{player=Kyrie Irving,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.5882352941176471,2.6987696785289055e-4,1.260523259730826,30
"{player=Kyrie Irving,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.6458526260087314e-4,0.6329113924050633,4.1804471490937954e-4,1.1866931616834033,50
"{player=Kyrie Irving,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.852096838206112e-4,0.5932203389830508,3.122106098690303e-4,1.2712056602370194,35
"{player=Kyrie Irving,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.704193676412224e-4,0.660377358490566,5.609207567138511e-4,1.2381911668130603,70
"{player=Kyrie Irving,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6933456806455881e-4,0.5818181818181818,2.910437888609605e-4,1.2467720968973988,32
"{player=Kyrie Irving,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.5645161290322581,3.280857256250827e-4,1.058453739372455,35
"{player=Kyrie Irving,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.4341844159280328e-4,0.5897435897435898,4.1275300965736207e-4,1.2637553706532128,46
"{player=Kyrie Irving,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.804603783569255e-4,0.5247524752475248,5.344622304537637e-4,0.9838978748452295,53
"{player=Collin Sexton,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.6511627906976745,2.275433258367509e-4,1.220914080764506,28
"{player=Collin Sexton,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.9579309432464612e-4,0.5138888888888888,3.8100277814525735e-4,0.963528919889052,37
"{player=Collin Sexton,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},2.3283503108876836e-4,0.5365853658536586,4.339198306654319e-4,1.1498431686325097,44
"{player=Collin Sexton,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},3.5454425188517e-4,0.5826086956521739,6.085461039820082e-4,1.0923768530070004,67
"{player=Collin Sexton,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.963354941129779e-4,0.5714285714285714,5.185871146977113e-4,1.0714143974055867,56
"{player=Collin Sexton,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6404286281254134e-4,0.5849056603773585,2.8046037835692555e-4,1.2533882224115949,31
"{player=Collin Sexton,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.6363636363636364,2.9104378886096044e-4,1.1931660334744034,35
"{player=Collin Sexton,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.5384615384615384,3.439608413811351e-4,1.009602028324495,35
"{player=Collin Sexton,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.3283503108876836e-4,0.6470588235294118,3.5983595713718746e-4,1.213219244121032,44
"{player=Collin Sexton,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},3.1750231512104774e-4,0.6593406593406593,4.815451779335891e-4,1.412894203214772,60
"{player=Collin Sexton,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.7111111111111111,2.3812673634078583e-4,1.3333156945491746,32
"{player=Collin Sexton,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.3283503108876836e-4,0.5789473684210527,4.021695991533272e-4,1.2406202608929708,44
"{player=Collin Sexton,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.9050138907262865e-4,0.6101694915254238,3.1221060986903027e-4,1.1440526616364741,36
"{player=Donovan Mitchell,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.5510204081632653,2.5929355734885567e-4,1.0331495974982443,27
"{player=Donovan Mitchell,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.5875115756052387e-4,0.6521739130434783,2.4341844159280328e-4,1.2228099100824632,30
"{player=Donovan Mitchell,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.603448275862069,3.0691890461701285e-4,1.131450548984348,35
"{player=Donovan Mitchell,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.5535714285714286,2.963354941129779e-4,1.0379326974866623,31
"{player=Donovan Mitchell,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.3283503108876836e-4,0.6567164179104478,3.5454425188517e-4,1.2313269940332863,44
